datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,day,month,hour,year,day_of_week,is_weekday,demand
2011-12-04 20:00:00,4,0,0,1,14.76,17.425,76,8.9981,124,4,12,20,2011,6,6,0
2011-12-04 21:00:00,4,0,0,1,14.76,18.18,81,7.0015,72,4,12,21,2011,6,6,0
2011-12-04 22:00:00,4,0,0,1,13.94,17.425,87,7.0015,64,4,12,22,2011,6,6,1
2011-12-04 23:00:00,4,0,0,1,13.94,17.425,87,7.0015,45,4,12,23,2011,6,6,1
2011-12-05 00:00:00,4,0,1,1,13.12,16.665,87,6.0032,24,5,12,0,2011,0,0,0
2011-12-05 01:00:00,4,0,1,1,13.12,17.425,87,0.0,12,5,12,1,2011,0,0,0
2011-12-05 02:00:00,4,0,1,1,13.12,17.425,87,0.0,8,5,12,2,2011,0,0,0
2011-12-05 03:00:00,4,0,1,1,13.12,17.425,87,0.0,2,5,12,3,2011,0,0,0
2011-12-05 04:00:00,4,0,1,1,12.3,15.91,87,7.0015,7,5,12,4,2011,0,0,0
2011-12-05 05:00:00,4,0,1,1,12.3,15.91,87,7.0015,25,5,12,5,2011,0,0,0
2011-12-05 06:00:00,4,0,1,1,12.3,15.91,93,6.0032,90,5,12,6,2011,0,0,0
2011-12-05 07:00:00,4,0,1,1,13.12,17.425,90,0.0,283,5,12,7,2011,0,0,1
2011-12-05 08:00:00,4,0,1,1,13.12,17.425,93,0.0,404,5,12,8,2011,0,0,1
2011-12-05 09:00:00,4,0,1,2,14.76,18.18,87,6.0032,190,5,12,9,2011,0,0,1
2011-12-05 10:00:00,4,0,1,2,14.76,18.18,87,6.0032,87,5,12,10,2011,0,0,2
2011-12-05 11:00:00,4,0,1,2,14.76,18.18,87,6.0032,123,5,12,11,2011,0,0,2
2011-12-05 12:00:00,4,0,1,2,16.4,20.455,76,7.0015,154,5,12,12,2011,0,0,2
2011-12-05 13:00:00,4,0,1,2,17.22,21.21,71,6.0032,171,5,12,13,2011,0,0,2
2011-12-05 14:00:00,4,0,1,2,18.86,22.725,67,0.0,133,5,12,14,2011,0,0,2
2011-12-05 15:00:00,4,0,1,2,18.86,22.725,72,6.0032,148,5,12,15,2011,0,0,2
2011-12-05 16:00:00,4,0,1,1,20.5,24.24,63,6.0032,248,5,12,16,2011,0,0,1
2011-12-05 17:00:00,4,0,1,1,17.22,21.21,77,0.0,446,5,12,17,2011,0,0,1
2011-12-05 18:00:00,4,0,1,1,18.04,21.97,77,0.0,399,5,12,18,2011,0,0,1
2011-12-05 19:00:00,4,0,1,2,18.86,22.725,77,0.0,308,5,12,19,2011,0,0,1
2011-12-05 20:00:00,4,0,1,2,18.86,22.725,82,7.0015,205,5,12,20,2011,0,0,1
2011-12-05 21:00:00,4,0,1,2,18.04,21.97,88,6.0032,176,5,12,21,2011,0,0,1
2011-12-05 22:00:00,4,0,1,2,18.04,21.97,88,8.9981,106,5,12,22,2011,0,0,1
2011-12-05 23:00:00,4,0,1,2,18.86,22.725,88,8.9981,62,5,12,23,2011,0,0,1
2011-12-06 00:00:00,4,0,1,2,20.5,24.24,77,19.9995,28,6,12,0,2011,1,1,0
2011-12-06 01:00:00,4,0,1,2,18.86,22.725,88,19.9995,16,6,12,1,2011,1,1,0
2011-12-06 02:00:00,4,0,1,2,18.86,22.725,87,12.998,3,6,12,2,2011,1,1,0
2011-12-06 03:00:00,4,0,1,2,18.86,22.725,87,12.998,3,6,12,3,2011,1,1,0
2011-12-06 04:00:00,4,0,1,3,18.86,22.725,88,15.0013,7,6,12,4,2011,1,1,0
2011-12-06 05:00:00,4,0,1,3,18.86,22.725,88,15.0013,20,6,12,5,2011,1,1,0
2011-12-06 06:00:00,4,0,1,2,18.04,21.97,94,19.0012,86,6,12,6,2011,1,1,0
2011-12-06 07:00:00,4,0,1,2,18.86,22.725,94,12.998,234,6,12,7,2011,1,1,3
2011-12-06 08:00:00,4,0,1,2,18.86,22.725,94,12.998,414,6,12,8,2011,1,1,3
2011-12-06 09:00:00,4,0,1,2,18.86,22.725,94,15.0013,204,6,12,9,2011,1,1,3
2011-12-06 10:00:00,4,0,1,3,18.86,22.725,94,19.0012,50,6,12,10,2011,1,1,1
2011-12-06 11:00:00,4,0,1,3,18.86,22.725,94,16.9979,32,6,12,11,2011,1,1,1
2011-12-06 12:00:00,4,0,1,3,18.86,22.725,100,15.0013,55,6,12,12,2011,1,1,1
2011-12-06 13:00:00,4,0,1,3,18.86,22.725,100,12.998,71,6,12,13,2011,1,1,1
2011-12-06 14:00:00,4,0,1,3,19.68,23.485,100,15.0013,75,6,12,14,2011,1,1,1
2011-12-06 15:00:00,4,0,1,3,20.5,24.24,100,12.998,45,6,12,15,2011,1,1,1
2011-12-06 16:00:00,4,0,1,3,18.86,22.725,100,16.9979,88,6,12,16,2011,1,1,3
2011-12-06 17:00:00,4,0,1,2,18.86,22.725,100,15.0013,262,6,12,17,2011,1,1,3
2011-12-06 18:00:00,4,0,1,2,18.86,22.725,100,19.0012,304,6,12,18,2011,1,1,3
2011-12-06 19:00:00,4,0,1,3,18.86,22.725,100,19.9995,233,6,12,19,2011,1,1,3
2011-12-06 20:00:00,4,0,1,3,18.86,22.725,100,19.9995,110,6,12,20,2011,1,1,2
2011-12-06 21:00:00,4,0,1,2,18.04,21.97,100,12.998,114,6,12,21,2011,1,1,2
2011-12-06 22:00:00,4,0,1,3,18.86,22.725,100,11.0014,87,6,12,22,2011,1,1,1
2011-12-06 23:00:00,4,0,1,3,18.86,22.725,100,11.0014,53,6,12,23,2011,1,1,1
2011-12-07 00:00:00,4,0,1,1,18.04,21.97,100,12.998,33,7,12,0,2011,2,2,0
2011-12-07 01:00:00,4,0,1,2,18.86,22.725,100,16.9979,13,7,12,1,2011,2,2,0
2011-12-07 02:00:00,4,0,1,3,18.86,22.725,100,15.0013,6,7,12,2,2011,2,2,0
2011-12-07 03:00:00,4,0,1,3,18.86,22.725,100,15.0013,3,7,12,3,2011,2,2,0
2011-12-07 04:00:00,4,0,1,3,18.86,22.725,100,11.0014,1,7,12,4,2011,2,2,0
2011-12-07 05:00:00,4,0,1,3,18.86,22.725,100,11.0014,3,7,12,5,2011,2,2,0
2011-12-07 06:00:00,4,0,1,3,19.68,23.485,100,27.9993,18,7,12,6,2011,2,2,0
2011-12-07 07:00:00,4,0,1,3,18.04,21.97,100,7.0015,46,7,12,7,2011,2,2,0
2011-12-07 08:00:00,4,0,1,3,18.04,21.97,100,0.0,86,7,12,8,2011,2,2,0
2011-12-07 09:00:00,4,0,1,3,18.04,21.97,100,16.9979,64,7,12,9,2011,2,2,0
2011-12-07 10:00:00,4,0,1,3,18.04,21.97,100,6.0032,33,7,12,10,2011,2,2,0
2011-12-07 11:00:00,4,0,1,3,18.04,21.97,100,6.0032,50,7,12,11,2011,2,2,0
2011-12-07 12:00:00,4,0,1,3,18.04,21.97,100,8.9981,33,7,12,12,2011,2,2,0
2011-12-07 13:00:00,4,0,1,3,18.04,21.97,100,12.998,33,7,12,13,2011,2,2,0
2011-12-07 14:00:00,4,0,1,3,18.04,21.97,100,12.998,25,7,12,14,2011,2,2,0
2011-12-07 15:00:00,4,0,1,3,17.22,21.21,94,15.0013,30,7,12,15,2011,2,2,0
2011-12-07 16:00:00,4,0,1,3,17.22,21.21,94,12.998,31,7,12,16,2011,2,2,0
2011-12-07 17:00:00,4,0,1,3,16.4,20.455,100,22.0028,52,7,12,17,2011,2,2,0
2011-12-07 18:00:00,4,0,1,3,16.4,20.455,94,19.9995,51,7,12,18,2011,2,2,0
2011-12-07 19:00:00,4,0,1,3,13.94,14.395,87,43.0006,33,7,12,19,2011,2,2,0
2011-12-07 20:00:00,4,0,1,3,13.94,14.395,87,43.0006,26,7,12,20,2011,2,2,0
2011-12-07 21:00:00,4,0,1,3,12.3,12.88,87,35.0008,6,7,12,21,2011,2,2,0
2011-12-07 22:00:00,4,0,1,3,9.84,9.85,93,30.0026,13,7,12,22,2011,2,2,1
2011-12-07 23:00:00,4,0,1,1,9.84,10.605,93,26.0027,16,7,12,23,2011,2,2,1
2011-12-08 00:00:00,4,0,1,2,10.66,11.365,87,19.9995,21,8,12,0,2011,3,3,0
2011-12-08 01:00:00,4,0,1,1,10.66,11.365,81,23.9994,7,8,12,1,2011,3,3,0
2011-12-08 02:00:00,4,0,1,1,11.48,13.635,65,15.0013,4,8,12,2,2011,3,3,0
2011-12-08 03:00:00,4,0,1,1,10.66,11.365,60,19.9995,1,8,12,3,2011,3,3,0
2011-12-08 04:00:00,4,0,1,2,9.84,9.85,60,31.0009,2,8,12,4,2011,3,3,0
2011-12-08 05:00:00,4,0,1,1,9.02,10.605,64,15.0013,12,8,12,5,2011,3,3,0
2011-12-08 06:00:00,4,0,1,1,9.02,10.605,55,19.0012,71,8,12,6,2011,3,3,0
2011-12-08 07:00:00,4,0,1,1,9.02,10.605,60,15.0013,244,8,12,7,2011,3,3,0
2011-12-08 08:00:00,4,0,1,1,9.02,10.605,55,19.0012,429,8,12,8,2011,3,3,0
2011-12-08 09:00:00,4,0,1,1,9.84,10.605,52,26.0027,225,8,12,9,2011,3,3,0
2011-12-08 10:00:00,4,0,1,1,10.66,11.365,52,22.0028,110,8,12,10,2011,3,3,0
2011-12-08 11:00:00,4,0,1,1,11.48,13.635,52,16.9979,106,8,12,11,2011,3,3,0
2011-12-08 12:00:00,4,0,1,1,11.48,12.88,52,22.0028,156,8,12,12,2011,3,3,0
2011-12-08 13:00:00,4,0,1,1,12.3,13.635,49,23.9994,124,8,12,13,2011,3,3,0
2011-12-08 14:00:00,4,0,1,1,13.12,15.15,45,16.9979,137,8,12,14,2011,3,3,0
2011-12-08 15:00:00,4,0,1,1,13.12,16.665,45,8.9981,117,8,12,15,2011,3,3,0
2011-12-08 16:00:00,4,0,1,1,13.12,15.91,45,12.998,208,8,12,16,2011,3,3,0
2011-12-08 17:00:00,4,0,1,1,12.3,15.91,49,7.0015,331,8,12,17,2011,3,3,0
2011-12-08 18:00:00,4,0,1,1,11.48,13.635,52,15.0013,318,8,12,18,2011,3,3,0
2011-12-08 19:00:00,4,0,1,1,10.66,13.635,56,7.0015,232,8,12,19,2011,3,3,0
2011-12-08 20:00:00,4,0,1,1,10.66,13.635,60,7.0015,175,8,12,20,2011,3,3,0
2011-12-08 21:00:00,4,0,1,1,11.48,15.15,61,6.0032,139,8,12,21,2011,3,3,0
2011-12-08 22:00:00,4,0,1,1,10.66,13.635,65,8.9981,92,8,12,22,2011,3,3,1
2011-12-08 23:00:00,4,0,1,1,9.84,12.88,70,7.0015,61,8,12,23,2011,3,3,1
2011-12-09 00:00:00,4,0,1,1,9.84,14.395,65,0.0,34,9,12,0,2011,4,4,0
2011-12-09 01:00:00,4,0,1,1,9.84,14.395,65,0.0,14,9,12,1,2011,4,4,0
2011-12-09 02:00:00,4,0,1,1,9.84,14.395,70,0.0,12,9,12,2,2011,4,4,0
2011-12-09 03:00:00,4,0,1,1,9.02,13.635,80,0.0,6,9,12,3,2011,4,4,0
2011-12-09 04:00:00,4,0,1,1,9.02,13.635,80,0.0,2,9,12,4,2011,4,4,0
2011-12-09 05:00:00,4,0,1,1,9.02,13.635,80,0.0,20,9,12,5,2011,4,4,0
2011-12-09 06:00:00,4,0,1,1,9.02,12.88,80,6.0032,63,9,12,6,2011,4,4,0
2011-12-09 07:00:00,4,0,1,1,9.02,12.88,75,6.0032,199,9,12,7,2011,4,4,0
2011-12-09 08:00:00,4,0,1,1,9.84,14.395,81,0.0,385,9,12,8,2011,4,4,0
2011-12-09 09:00:00,4,0,1,1,10.66,14.395,81,6.0032,264,9,12,9,2011,4,4,0
2011-12-09 10:00:00,4,0,1,2,12.3,15.15,70,11.0014,126,9,12,10,2011,4,4,0
2011-12-09 11:00:00,4,0,1,1,13.12,15.15,70,16.9979,136,9,12,11,2011,4,4,0
2011-12-09 12:00:00,4,0,1,1,14.76,16.665,57,19.9995,173,9,12,12,2011,4,4,0
2011-12-09 13:00:00,4,0,1,1,15.58,19.695,50,12.998,168,9,12,13,2011,4,4,0
2011-12-09 14:00:00,4,0,1,1,15.58,19.695,46,19.0012,187,9,12,14,2011,4,4,0
2011-12-09 15:00:00,4,0,1,1,15.58,19.695,46,19.0012,189,9,12,15,2011,4,4,0
2011-12-09 16:00:00,4,0,1,1,14.76,17.425,62,8.9981,250,9,12,16,2011,4,4,0
2011-12-09 17:00:00,4,0,1,1,13.94,17.425,66,7.0015,362,9,12,17,2011,4,4,0
2011-12-09 18:00:00,4,0,1,1,13.94,18.18,61,0.0,318,9,12,18,2011,4,4,0
2011-12-09 19:00:00,4,0,1,1,13.94,18.18,61,0.0,199,9,12,19,2011,4,4,0
2011-12-09 20:00:00,4,0,1,1,12.3,16.665,81,0.0,150,9,12,20,2011,4,4,0
2011-12-09 21:00:00,4,0,1,1,12.3,16.665,75,0.0,140,9,12,21,2011,4,4,0
2011-12-09 22:00:00,4,0,1,1,11.48,15.91,87,0.0,129,9,12,22,2011,4,4,1
2011-12-09 23:00:00,4,0,1,1,11.48,15.91,81,0.0,94,9,12,23,2011,4,4,1
2011-12-10 00:00:00,4,0,0,2,10.66,13.635,81,7.0015,77,10,12,0,2011,5,5,0
2011-12-10 01:00:00,4,0,0,2,10.66,12.88,70,11.0014,66,10,12,1,2011,5,5,0
2011-12-10 02:00:00,4,0,0,2,11.48,15.15,61,6.0032,60,10,12,2,2011,5,5,0
2011-12-10 03:00:00,4,0,0,2,11.48,15.15,61,6.0032,25,10,12,3,2011,5,5,0
2011-12-10 04:00:00,4,0,0,2,10.66,13.635,65,7.0015,3,10,12,4,2011,5,5,0
2011-12-10 05:00:00,4,0,0,1,10.66,12.88,60,11.0014,6,10,12,5,2011,5,5,0
2011-12-10 06:00:00,4,0,0,1,9.84,12.88,65,7.0015,11,10,12,6,2011,5,5,0
2011-12-10 07:00:00,4,0,0,1,9.84,11.365,65,12.998,11,10,12,7,2011,5,5,0
2011-12-10 08:00:00,4,0,0,1,10.66,13.635,65,8.9981,73,10,12,8,2011,5,5,0
2011-12-10 09:00:00,4,0,0,1,11.48,12.88,61,19.0012,149,10,12,9,2011,5,5,0
2011-12-10 10:00:00,4,0,0,1,13.12,15.15,57,16.9979,192,10,12,10,2011,5,5,0
2011-12-10 11:00:00,4,0,0,1,13.12,14.395,53,27.9993,236,10,12,11,2011,5,5,0
2011-12-10 12:00:00,4,0,0,1,13.12,14.395,45,27.9993,283,10,12,12,2011,5,5,0
2011-12-10 13:00:00,4,0,0,1,13.94,15.15,34,27.9993,286,10,12,13,2011,5,5,0
2011-12-10 14:00:00,4,0,0,1,13.94,15.15,31,22.0028,293,10,12,14,2011,5,5,0
2011-12-10 15:00:00,4,0,0,1,13.94,15.15,34,23.9994,299,10,12,15,2011,5,5,0
2011-12-10 16:00:00,4,0,0,1,13.12,14.395,31,26.0027,241,10,12,16,2011,5,5,0
2011-12-10 17:00:00,4,0,0,1,11.48,12.88,36,22.0028,185,10,12,17,2011,5,5,0
2011-12-10 18:00:00,4,0,0,1,10.66,12.88,38,15.0013,172,10,12,18,2011,5,5,0
2011-12-10 19:00:00,4,0,0,1,10.66,12.12,38,19.0012,154,10,12,19,2011,5,5,0
2011-12-10 20:00:00,4,0,0,1,9.84,11.365,35,15.0013,124,10,12,20,2011,5,5,0
2011-12-10 21:00:00,4,0,0,1,9.02,10.605,44,15.0013,83,10,12,21,2011,5,5,0
2011-12-10 22:00:00,4,0,0,1,9.02,11.365,41,8.9981,95,10,12,22,2011,5,5,1
2011-12-10 23:00:00,4,0,0,1,8.2,10.605,47,11.0014,66,10,12,23,2011,5,5,1
2011-12-11 00:00:00,4,0,0,1,8.2,9.85,51,15.0013,74,11,12,0,2011,6,6,0
2011-12-11 01:00:00,4,0,0,1,6.56,7.575,59,15.0013,62,11,12,1,2011,6,6,0
2011-12-11 02:00:00,4,0,0,1,7.38,8.335,55,16.9979,52,11,12,2,2011,6,6,0
2011-12-11 03:00:00,4,0,0,1,6.56,9.09,59,8.9981,19,11,12,3,2011,6,6,0
2011-12-11 04:00:00,4,0,0,1,6.56,8.335,59,11.0014,5,11,12,4,2011,6,6,0
2011-12-11 05:00:00,4,0,0,1,7.38,10.605,59,7.0015,6,11,12,5,2011,6,6,0
2011-12-11 06:00:00,4,0,0,1,6.56,11.365,59,0.0,10,11,12,6,2011,6,6,0
2011-12-11 07:00:00,4,0,0,1,7.38,12.12,55,0.0,31,11,12,7,2011,6,6,0
2011-12-11 08:00:00,4,0,0,1,6.56,11.365,69,0.0,72,11,12,8,2011,6,6,0
2011-12-11 09:00:00,4,0,0,1,8.2,12.88,59,0.0,107,11,12,9,2011,6,6,0
2011-12-11 10:00:00,4,0,0,1,9.84,14.395,44,0.0,194,11,12,10,2011,6,6,0
2011-12-11 11:00:00,4,0,0,1,10.66,15.15,35,0.0,197,11,12,11,2011,6,6,0
2011-12-11 12:00:00,4,0,0,1,10.66,15.15,35,0.0,288,11,12,12,2011,6,6,0
2011-12-11 13:00:00,4,0,0,1,12.3,16.665,31,0.0,268,11,12,13,2011,6,6,0
2011-12-11 14:00:00,4,0,0,1,12.3,16.665,28,0.0,242,11,12,14,2011,6,6,0
2011-12-11 15:00:00,4,0,0,1,12.3,16.665,26,0.0,266,11,12,15,2011,6,6,0
2011-12-11 16:00:00,4,0,0,1,12.3,16.665,26,0.0,206,11,12,16,2011,6,6,0
2011-12-11 17:00:00,4,0,0,1,11.48,15.91,30,0.0,163,11,12,17,2011,6,6,0
2011-12-11 18:00:00,4,0,0,1,9.84,11.365,48,12.998,163,11,12,18,2011,6,6,0
2011-12-11 19:00:00,4,0,0,1,9.02,11.365,55,12.998,105,11,12,19,2011,6,6,0
2011-12-11 20:00:00,4,0,0,1,9.02,12.12,55,7.0015,72,11,12,20,2011,6,6,0
2011-12-11 21:00:00,4,0,0,1,9.02,13.635,55,0.0,63,11,12,21,2011,6,6,0
2011-12-11 22:00:00,4,0,0,1,9.02,13.635,55,0.0,43,11,12,22,2011,6,6,1
2011-12-11 23:00:00,4,0,0,1,8.2,12.88,69,0.0,35,11,12,23,2011,6,6,1
2011-12-12 00:00:00,4,0,1,1,8.2,11.365,69,6.0032,20,12,12,0,2011,0,0,0
2011-12-12 01:00:00,4,0,1,1,8.2,12.88,69,0.0,9,12,12,1,2011,0,0,0
2011-12-12 02:00:00,4,0,1,1,8.2,12.88,69,0.0,4,12,12,2,2011,0,0,0
2011-12-12 03:00:00,4,0,1,1,7.38,12.12,74,0.0,2,12,12,3,2011,0,0,0
2011-12-12 04:00:00,4,0,1,1,7.38,12.12,74,0.0,3,12,12,4,2011,0,0,0
2011-12-12 05:00:00,4,0,1,1,6.56,11.365,80,0.0,21,12,12,5,2011,0,0,0
2011-12-12 06:00:00,4,0,1,1,6.56,9.09,80,7.0015,64,12,12,6,2011,0,0,0
2011-12-12 07:00:00,4,0,1,1,5.74,7.575,86,8.9981,235,12,12,7,2011,0,0,1
2011-12-12 08:00:00,4,0,1,2,6.56,9.09,80,7.0015,385,12,12,8,2011,0,0,1
2011-12-12 09:00:00,4,0,1,2,7.38,10.605,74,6.0032,220,12,12,9,2011,0,0,1
2011-12-12 10:00:00,4,0,1,2,9.02,12.12,69,7.0015,105,12,12,10,2011,0,0,2
2011-12-12 11:00:00,4,0,1,2,10.66,14.395,60,6.0032,115,12,12,11,2011,0,0,2
2011-12-12 12:00:00,4,0,1,1,11.48,14.395,52,7.0015,145,12,12,12,2011,0,0,2
2011-12-12 13:00:00,4,0,1,2,12.3,15.91,52,7.0015,166,12,12,13,2011,0,0,2
2011-12-12 14:00:00,4,0,1,2,13.12,16.665,53,8.9981,111,12,12,14,2011,0,0,2
2011-12-12 15:00:00,4,0,1,2,13.12,16.665,57,7.0015,132,12,12,15,2011,0,0,2
2011-12-12 16:00:00,4,0,1,2,13.12,16.665,57,6.0032,214,12,12,16,2011,0,0,1
2011-12-12 17:00:00,4,0,1,2,12.3,16.665,56,0.0,359,12,12,17,2011,0,0,1
2011-12-12 18:00:00,4,0,1,1,12.3,15.91,56,6.0032,357,12,12,18,2011,0,0,1
2011-12-12 19:00:00,4,0,1,1,11.48,15.15,61,6.0032,241,12,12,19,2011,0,0,1
2011-12-12 20:00:00,4,0,1,1,12.3,15.91,56,6.0032,165,12,12,20,2011,0,0,1
2011-12-12 21:00:00,4,0,1,1,10.66,15.15,81,0.0,121,12,12,21,2011,0,0,1
2011-12-12 22:00:00,4,0,1,1,10.66,15.15,70,0.0,71,12,12,22,2011,0,0,1
2011-12-12 23:00:00,4,0,1,1,9.84,14.395,75,0.0,45,12,12,23,2011,0,0,1
2011-12-13 00:00:00,4,0,1,1,9.02,13.635,80,0.0,17,13,12,0,2011,1,1,0
2011-12-13 01:00:00,4,0,1,1,8.2,12.88,80,0.0,4,13,12,1,2011,1,1,0
2011-12-13 02:00:00,4,0,1,1,8.2,12.88,80,0.0,2,13,12,2,2011,1,1,0
2011-12-13 03:00:00,4,0,1,1,7.38,12.12,80,0.0,3,13,12,3,2011,1,1,0
2011-12-13 04:00:00,4,0,1,1,8.2,12.88,80,0.0,4,13,12,4,2011,1,1,0
2011-12-13 05:00:00,4,0,1,1,7.38,12.12,86,0.0,20,13,12,5,2011,1,1,0
2011-12-13 06:00:00,4,0,1,1,8.2,12.88,80,0.0,92,13,12,6,2011,1,1,0
2011-12-13 07:00:00,4,0,1,1,6.56,8.335,80,11.0014,223,13,12,7,2011,1,1,3
2011-12-13 08:00:00,4,0,1,1,8.2,11.365,69,7.0015,400,13,12,8,2011,1,1,3
2011-12-13 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,233,13,12,9,2011,1,1,3
2011-12-13 10:00:00,4,0,1,1,12.3,15.15,52,11.0014,102,13,12,10,2011,1,1,1
2011-12-13 11:00:00,4,0,1,1,13.94,15.91,46,16.9979,124,13,12,11,2011,1,1,1
2011-12-13 12:00:00,4,0,1,1,14.76,16.665,43,23.9994,167,13,12,12,2011,1,1,1
2011-12-13 13:00:00,4,0,1,1,16.4,20.455,37,22.0028,127,13,12,13,2011,1,1,1
2011-12-13 14:00:00,4,0,1,1,16.4,20.455,37,16.9979,134,13,12,14,2011,1,1,1
2011-12-13 15:00:00,4,0,1,1,16.4,20.455,35,16.9979,151,13,12,15,2011,1,1,1
2011-12-13 16:00:00,4,0,1,1,15.58,19.695,37,16.9979,207,13,12,16,2011,1,1,3
2011-12-13 17:00:00,4,0,1,1,14.76,17.425,40,12.998,398,13,12,17,2011,1,1,3
2011-12-13 18:00:00,4,0,1,1,13.94,15.91,42,15.0013,382,13,12,18,2011,1,1,3
2011-12-13 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,267,13,12,19,2011,1,1,3
2011-12-13 20:00:00,4,0,1,1,13.12,15.91,49,11.0014,161,13,12,20,2011,1,1,2
2011-12-13 21:00:00,4,0,1,1,12.3,15.15,52,11.0014,139,13,12,21,2011,1,1,2
2011-12-13 22:00:00,4,0,1,1,12.3,15.15,52,11.0014,107,13,12,22,2011,1,1,1
2011-12-13 23:00:00,4,0,1,1,10.66,15.15,70,0.0,59,13,12,23,2011,1,1,1
2011-12-14 00:00:00,4,0,1,1,10.66,15.15,75,0.0,22,14,12,0,2011,2,2,0
2011-12-14 01:00:00,4,0,1,1,10.66,15.15,75,0.0,8,14,12,1,2011,2,2,0
2011-12-14 02:00:00,4,0,1,1,10.66,15.15,75,0.0,2,14,12,2,2011,2,2,0
2011-12-14 03:00:00,4,0,1,1,11.48,15.91,65,0.0,3,14,12,3,2011,2,2,0
2011-12-14 04:00:00,4,0,1,1,10.66,15.15,75,0.0,4,14,12,4,2011,2,2,0
2011-12-14 05:00:00,4,0,1,2,10.66,15.15,81,0.0,26,14,12,5,2011,2,2,0
2011-12-14 06:00:00,4,0,1,2,10.66,15.15,87,0.0,87,14,12,6,2011,2,2,0
2011-12-14 07:00:00,4,0,1,1,11.48,15.91,75,0.0,247,14,12,7,2011,2,2,0
2011-12-14 08:00:00,4,0,1,2,10.66,15.15,87,0.0,467,14,12,8,2011,2,2,0
2011-12-14 09:00:00,4,0,1,2,12.3,16.665,61,0.0,239,14,12,9,2011,2,2,0
2011-12-14 10:00:00,4,0,1,2,13.12,17.425,57,0.0,142,14,12,10,2011,2,2,0
2011-12-14 11:00:00,4,0,1,2,13.94,18.18,55,0.0,115,14,12,11,2011,2,2,0
2011-12-14 12:00:00,4,0,1,2,14.76,18.18,57,6.0032,144,14,12,12,2011,2,2,0
2011-12-14 13:00:00,4,0,1,2,14.76,18.18,57,7.0015,133,14,12,13,2011,2,2,0
2011-12-14 14:00:00,4,0,1,2,15.58,19.695,54,6.0032,151,14,12,14,2011,2,2,0
2011-12-14 15:00:00,4,0,1,2,15.58,19.695,54,7.0015,167,14,12,15,2011,2,2,0
2011-12-14 16:00:00,4,0,1,2,15.58,19.695,54,7.0015,245,14,12,16,2011,2,2,0
2011-12-14 17:00:00,4,0,1,2,14.76,18.18,57,7.0015,396,14,12,17,2011,2,2,0
2011-12-14 18:00:00,4,0,1,2,14.76,17.425,62,11.0014,390,14,12,18,2011,2,2,0
2011-12-14 19:00:00,4,0,1,2,14.76,18.18,62,7.0015,268,14,12,19,2011,2,2,0
2011-12-14 20:00:00,4,0,1,2,13.94,17.425,66,7.0015,175,14,12,20,2011,2,2,0
2011-12-14 21:00:00,4,0,1,2,13.94,16.665,66,11.0014,154,14,12,21,2011,2,2,0
2011-12-14 22:00:00,4,0,1,1,13.94,16.665,66,11.0014,104,14,12,22,2011,2,2,1
2011-12-14 23:00:00,4,0,1,1,13.12,15.91,70,11.0014,51,14,12,23,2011,2,2,1
2011-12-15 00:00:00,4,0,1,1,13.12,15.91,70,11.0014,50,15,12,0,2011,3,3,0
2011-12-15 01:00:00,4,0,1,2,13.12,15.91,70,11.0014,20,15,12,1,2011,3,3,0
2011-12-15 02:00:00,4,0,1,2,13.12,16.665,70,8.9981,7,15,12,2,2011,3,3,0
2011-12-15 03:00:00,4,0,1,2,13.12,16.665,70,8.9981,3,15,12,3,2011,3,3,0
2011-12-15 04:00:00,4,0,1,2,13.12,15.15,70,15.0013,6,15,12,4,2011,3,3,0
2011-12-15 05:00:00,4,0,1,2,13.12,15.15,70,19.0012,24,15,12,5,2011,3,3,0
2011-12-15 06:00:00,4,0,1,1,13.12,15.91,66,12.998,92,15,12,6,2011,3,3,0
2011-12-15 07:00:00,4,0,1,1,13.12,15.91,70,12.998,258,15,12,7,2011,3,3,0
2011-12-15 08:00:00,4,0,1,2,13.94,15.91,66,15.0013,457,15,12,8,2011,3,3,0
2011-12-15 09:00:00,4,0,1,2,14.76,16.665,62,19.0012,280,15,12,9,2011,3,3,0
2011-12-15 10:00:00,4,0,1,2,16.4,20.455,58,19.9995,109,15,12,10,2011,3,3,0
2011-12-15 11:00:00,4,0,1,2,16.4,20.455,62,27.9993,135,15,12,11,2011,3,3,0
2011-12-15 12:00:00,4,0,1,2,18.86,22.725,59,32.9975,157,15,12,12,2011,3,3,0
2011-12-15 13:00:00,4,0,1,2,20.5,24.24,55,23.9994,164,15,12,13,2011,3,3,0
2011-12-15 14:00:00,4,0,1,2,21.32,25.0,52,22.0028,132,15,12,14,2011,3,3,0
2011-12-15 15:00:00,4,0,1,3,21.32,25.0,55,15.0013,82,15,12,15,2011,3,3,0
2011-12-15 16:00:00,4,0,1,3,18.86,22.725,72,11.0014,131,15,12,16,2011,3,3,0
2011-12-15 17:00:00,4,0,1,2,21.32,25.0,59,19.0012,324,15,12,17,2011,3,3,0
2011-12-15 18:00:00,4,0,1,2,21.32,25.0,59,19.9995,377,15,12,18,2011,3,3,0
2011-12-15 19:00:00,4,0,1,2,21.32,25.0,59,19.0012,287,15,12,19,2011,3,3,0
